Pump_ID,ZCR,RMS,Spectral_Centroid,Spectral_Bandwidth,Spectral_Rolloff,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,Actual_Failure,Failure_Probability,Predicted_Failure,Economic_Optimization,Maintenance_Hours,Failure_Cost,Maintenance_Cost,Risk_Weight,Expected_Failure_Loss,Expected_Net_Benefit,Benefit_Per_Hour,Condition_Severity,Condition_Severity_Normalized,Expected_Failure_Loss_Check,Expected_Net_Benefit_Check,Benefit_Per_Hour_Check,High_Risk,MILP_Selected,Maintenance_Decision,Risk_Level
421,0.1058259909145367,0.01025686,1540.0701078808702,1781.0692375220356,3406.649361022364,-290.77792,103.179184,-1.2871733,26.323061,7.616375,4.439067,-5.897598,2.7098005,-3.3267097,0.02949218,7.759396,-1.7315189,-5.7370286,1,0.98,1,1,2.0,55964.9740271148,6357.898441626888,1000.0,54845.674546572496,48487.77610494561,24243.888052472805,2.5114256214285198,0.11929948054229594,54845.674546572496,48487.77610494561,24243.888052472805,1,1,MAINTAIN,HIGH RISK
367,0.1414190420327476,0.008941452,1999.7189272343628,2025.139187962196,4423.197883386581,-295.75418,80.46275,-0.43520206,11.939464,0.7995339,2.1411154,-3.2613301,7.062386,-6.0184016,-5.0844703,14.054847,10.240226,-0.5469027,1,0.97,1,1,6.0,72347.45222606086,7340.847133563652,1000.0,70177.02865927904,62836.18152571539,10472.696920952565,4.759287159298217,0.4469490445212174,70177.02865927904,62836.18152571539,10472.696920952565,1,1,MAINTAIN,HIGH RISK
471,0.1131127695686901,0.010151791,1671.3088726742983,1900.5629256031664,3792.9313099041537,-285.54297,95.117386,4.7374516,26.247314,6.944985,5.669984,-1.7521844,2.8322587,0.2081585,-3.344179,3.6497233,1.2935554,-8.782963,1,0.97,1,1,2.0,56823.60008963965,6409.416005378379,1000.0,55118.89208695046,48709.47608157208,24354.73804078604,2.629238841011274,0.13647200179279298,55118.89208695046,48709.47608157208,24354.73804078604,1,1,MAINTAIN,HIGH RISK
475,0.1284366887979233,0.009848548,1647.2298401221278,1828.4666239402488,3652.780551118211,-294.29382,96.07715,-5.664331,21.056816,11.302761,13.637689,1.6901062,4.1173334,-7.421404,0.7119999,16.067112,-0.69191176,-12.372826,1,0.965,1,1,4.0,67754.3960130352,7065.2637607821125,1000.0,65382.99215257897,58317.72839179686,14579.432097949215,4.129067831235994,0.35508792026070435,65382.99215257897,58317.72839179686,14579.432097949215,1,1,MAINTAIN,HIGH RISK
343,0.1132141698282747,0.010180357,1708.495999736774,1912.1063253112236,3949.5307507987222,-281.15146,93.83455,4.094047,24.872074,4.9705586,7.675482,-3.5525455,4.608964,-2.6644206,-1.1088972,4.2527375,-2.3990302,-7.307536,1,0.96,1,1,2.0,54835.07032141486,6290.104219284892,1000.0,52641.66750855826,46351.56328927337,23175.781644636685,2.3563900370257436,0.09670140642829707,52641.66750855826,46351.56328927337,23175.781644636685,1,1,MAINTAIN,HIGH RISK
339,0.1070225139776357,0.009822195,1696.6126847984258,1997.976456814857,3983.7260383386583,-304.50256,90.94991,13.858604,27.803177,8.618247,5.075192,-2.2445967,4.3894973,2.8204076,-1.9640932,8.904057,5.432221,-8.835638,1,0.96,1,1,4.0,66284.64343360507,6977.078606016305,1000.0,63633.257696260865,56656.179090244565,14164.044772561141,3.9274011326226943,0.3256928686721014,63633.257696260865,56656.179090244565,14164.044772561141,1,1,MAINTAIN,HIGH RISK
510,0.1168879792332268,0.009643957,1783.1165957102137,1985.154111213592,4017.422124600639,-292.31558,87.659325,4.0601788,23.919882,10.434625,11.090535,4.070678,5.8585043,0.20964924,-1.2562993,9.015178,4.170086,-9.609005,1,0.955,1,1,4.0,62757.24330289838,6765.4345981739025,1000.0,59933.16735426795,53167.73275609405,13291.933189023512,3.4434018874412056,0.2551448660579677,59933.16735426795,53167.73275609405,13291.933189023512,1,1,MAINTAIN,HIGH RISK
416,0.1347344249201278,0.008902469,1947.2365102992137,2021.521466491101,4370.781749201278,-293.15298,83.43762,0.4343928,10.452369,3.7408373,9.419693,0.10250133,3.714474,-7.0387964,-0.3133172,16.783865,8.270244,-5.726235,1,0.95,1,1,4.0,68751.45871335812,7125.0875228014875,1000.0,65313.885777690215,58188.79825488873,14547.199563722183,4.265876125297667,0.3750291742671625,65313.885777690215,58188.79825488873,14547.199563722183,1,1,MAINTAIN,HIGH RISK
417,0.1348467452076677,0.009363237,1935.8092105718931,1986.9274023572625,4304.812300319489,-294.2155,84.44147,0.16928066,8.671333,-0.30519605,5.2811346,-5.1040163,1.456239,-4.2383027,2.4823186,15.595765,8.044324,-5.7528496,1,0.94,1,1,4.0,67071.89466533645,7024.3136799201875,1000.0,63047.580985416265,56023.267305496076,14005.816826374019,4.035420917111915,0.3414378933067289,63047.580985416265,56023.267305496076,14005.816826374019,1,1,MAINTAIN,HIGH RISK
346,0.0974394094448881,0.010472774,1501.4319459387298,1821.583693363578,3445.936501597444,-303.82513,101.14688,4.435798,29.557552,11.2456255,5.2124715,-4.1983943,7.532725,1.6192418,1.6513727,9.498604,-2.9939027,-6.8859572,1,0.935,1,1,4.0,62657.503125417,6759.45018752502,1000.0,58584.7654222649,51825.31523473988,12956.32880868497,3.4297164055490263,0.25315006250834005,58584.7654222649,51825.31523473988,12956.32880868497,1,1,MAINTAIN,HIGH RISK
506,0.1334380616014377,0.009410078,1936.047937123947,2022.906725157494,4361.846046325879,-290.1578,83.71789,2.515134,11.8089485,-0.087318234,3.296496,-0.7128069,8.965398,-1.427313,-3.0936916,5.579244,0.7892327,-1.7229146,1,0.93,1,0,4.0,60179.66133701262,6610.779680220758,1000.0,55967.08504342174,49356.30536320098,12339.076340800246,3.0897284510136256,0.20359322674025246,55967.08504342174,49356.30536320098,12339.076340800246,1,0,DO NOT MAINTAIN,HIGH RISK
430,0.1136728110023961,0.009607088,1710.0426159476133,1926.2091228200975,3919.9281150159745,-292.621,93.53204,7.486707,24.33835,6.6150403,7.6550198,-2.098294,6.7244844,-2.92597,0.8039372,3.0760088,5.070144,-6.8020587,1,0.93,1,0,2.0,56899.53606576068,6413.972163945641,1000.0,52916.56854115744,46502.5963772118,23251.2981886059,2.6396581168979973,0.13799072131521353,52916.56854115744,46502.5963772118,23251.2981886059,1,1,MAINTAIN,HIGH RISK
397,0.1137804512779552,0.010066174,1689.6624134096144,1903.4657516822228,3897.7386182108626,-285.23682,95.240654,3.5878642,23.572472,7.2272935,8.950245,-3.69223,3.230092,-3.3701468,-0.9186084,3.4509635,-3.5610485,-8.663835,1,0.93,1,0,2.0,56380.79596650222,6382.847757990133,1000.0,52434.14024884707,46051.29249085694,23025.64624542847,2.568481100630164,0.12761591933004426,52434.14024884707,46051.29249085694,23025.64624542847,1,0,DO NOT MAINTAIN,HIGH RISK
352,0.1142312924321086,0.010183007,1686.405671907372,1913.9785722846832,3942.716653354632,-281.05392,96.30652,7.9287453,24.24582,2.0502038,4.183366,-6.5383825,1.4882339,-3.6093726,2.033714,8.140516,-0.5379654,-7.3863397,1,0.925,1,0,2.0,58626.612641006395,6517.596758460383,1000.0,54229.61669293092,47712.01993447053,23856.009967235266,2.8766325818907426,0.1725322528201278,54229.61669293092,47712.01993447053,23856.009967235266,1,1,MAINTAIN,HIGH RISK
328,0.1113109649560702,0.009690548,1782.0797594081262,2000.2634707018144,4048.0980431309904,-308.30722,86.236824,7.701096,26.375715,10.429005,6.971563,2.0256689,8.284219,-2.455536,-6.433947,11.197415,3.729195,-14.2752285,1,0.925,1,0,6.0,72062.76734876217,7323.76604092573,1000.0,66658.059797605,59334.293756679275,9889.048959446545,4.720225170121628,0.4412553469752431,66658.059797605,59334.293756679275,9889.048959446545,1,1,MAINTAIN,HIGH RISK
457,0.1109896041333865,0.010200753,1589.195307451644,1814.5674979467435,3562.200479233227,-288.15717,99.621086,-0.91930044,27.101519,7.7766232,6.591783,-2.9929283,5.175402,-1.9702936,-0.82630515,4.385499,-5.582561,-7.7984395,1,0.925,1,0,2.0,56764.23383221819,6405.8540299330925,1000.0,52506.91629480183,46101.062264868735,23050.531132434367,2.6210931181795756,0.13528467664436392,52506.91629480183,46101.062264868735,23050.531132434367,1,1,MAINTAIN,HIGH RISK
517,0.1021287814496805,0.01013855,1557.2289942299958,1826.689766544558,3556.484624600639,-292.51657,101.884926,2.9217663,25.048235,8.048499,5.2478375,-5.9076977,2.4788728,-2.66417,-1.402778,5.5700746,-3.599262,-5.8739376,1,0.925,1,0,2.0,56708.89876467582,6402.533925880549,1000.0,52455.73135732513,46053.19743144458,23026.59871572229,2.613500520251874,0.13417797529351638,52455.73135732513,46053.19743144458,23026.59871572229,1,0,DO NOT MAINTAIN,HIGH RISK
683,0.0617855181709265,0.010272222,1085.8931352488114,1400.0344120564096,2278.7789536741216,-325.86438,136.52878,-7.344032,31.005772,-0.4866031,14.405008,-1.7308352,2.911979,-3.7215035,1.9730324,-1.7965219,0.13626675,0.49252743,1,0.92,1,0,4.0,69962.82050048283,7197.76923002897,1000.0,64365.79486044421,57168.02563041524,14292.00640760381,4.432088680971809,0.3992564100096568,64365.79486044421,57168.02563041524,14292.00640760381,1,1,MAINTAIN,HIGH RISK
521,0.1175307008785942,0.009650885,1802.859500441317,1994.2480227717715,4046.3258785942494,-291.0959,86.55888,3.6305964,22.645685,8.816723,10.922181,6.2941647,7.1569557,-1.306559,-0.83385015,12.705272,4.914298,-12.321073,1,0.9,1,0,4.0,67375.34030101384,7042.520418060831,1000.0,60637.80627091246,53595.28585285162,13398.821463212906,4.07705709480068,0.3475068060202769,60637.80627091246,53595.28585285162,13398.821463212906,1,1,MAINTAIN,HIGH RISK
433,0.1120597668730031,0.010835604,1980.7198148264024,2092.8013563060144,4518.670127795527,-299.34653,76.3989,9.978123,20.654543,3.7873487,4.286873,-5.057453,1.803207,-2.9580722,3.6809738,14.1736,2.9068792,-8.104168,1,0.9,1,0,4.0,67925.31864121991,7075.519118473195,1000.0,61132.78677709792,54057.267658624725,13514.316914656181,4.152520351494662,0.3585063728243982,61132.78677709792,54057.267658624725,13514.316914656181,1,1,MAINTAIN,HIGH RISK
349,0.1214275908546325,0.009989123,1569.743579017587,1742.577039662954,3313.748003194888,-285.83707,103.26841,-8.95418,24.401398,8.463639,4.5059247,-3.9788888,5.6911507,-3.6545074,-2.4148757,6.4233623,-2.3457346,-5.7722793,1,0.9,1,0,2.0,57572.880153281236,6454.372809196874,1000.0,51815.592137953114,45361.21932875624,22680.60966437812,2.732048551221103,0.15145760306562475,51815.592137953114,45361.21932875624,22680.60966437812,1,0,DO NOT MAINTAIN,HIGH RISK
348,0.1012255391373802,0.009926691,1513.8998825286492,1757.065023384617,3315.5201677316295,-290.80243,106.61635,-3.367794,21.210588,6.21962,6.2848363,-3.8762956,4.8338017,-2.7350247,-2.5692248,5.0105934,-2.1624494,-5.6192837,1,0.9,1,0,2.0,53386.85830020723,6203.211498012434,1000.0,48048.1724701865,41844.96097217407,20922.480486087035,2.157678946943989,0.0677371660041446,48048.1724701865,41844.96097217407,20922.480486087035,1,0,DO NOT MAINTAIN,HIGH RISK
288,0.1087587984225239,0.010176073,1687.0416902302925,1937.4937898968708,3937.400159744409,-293.22415,93.98361,9.312556,24.079033,2.8434272,5.6956496,-2.0884311,5.8288426,-2.101125,1.736909,10.856178,2.681986,-4.0570145,1,0.895,1,0,2.0,56872.91047797436,6412.374628678462,1000.0,50901.254877787054,44488.880249108595,22244.440124554298,2.6360047847231436,0.13745820955948707,50901.254877787054,44488.880249108595,22244.440124554298,1,0,DO NOT MAINTAIN,HIGH RISK
741,0.0638416034345047,0.010262177,1086.11513726408,1386.732463777328,2252.12160543131,-325.25656,137.87756,-8.261837,30.187256,-1.449657,13.369048,-3.8084552,2.2847304,-3.8580537,2.6115258,-1.2745316,0.6871626,0.9523803,1,0.885,1,0,6.0,70721.72512581194,7243.303507548717,1000.0,62588.72673634356,55345.42322879484,9224.23720479914,4.536218990041804,0.41443450251623887,62588.72673634356,55345.42322879484,9224.23720479914,1,1,MAINTAIN,HIGH RISK
689,0.0526735348442492,0.009961992,1038.1416426821045,1447.525315877238,2100.289536741214,-346.613,135.20222,0.5684998,21.340105,4.6050887,22.429914,7.4047666,3.7415514,-2.321578,0.5091285,4.1906505,2.5916853,-2.7853944,1,0.865,1,0,6.0,75453.59788745074,7527.215873247044,1000.0,65267.36217264489,57740.14629939785,9623.357716566308,5.185485520649205,0.5090719577490147,65267.36217264489,57740.14629939785,9623.357716566308,1,1,MAINTAIN,HIGH RISK
476,0.1235554363019169,0.01019749,1933.0995363864051,2009.108074663755,4238.218849840256,-302.0707,77.43897,4.170995,27.318756,1.3170737,-3.2236235,-0.80089444,1.3641385,-3.272028,8.683956,16.778547,-1.3752882,-10.929727,1,0.865,1,0,6.0,73093.33849817133,7385.600309890279,1000.0,63225.7378009182,55840.13749102792,9306.689581837987,4.861631202875823,0.4618667699634266,63225.7378009182,55840.13749102792,9306.689581837987,1,1,MAINTAIN,HIGH RISK
499,0.1048634684504792,0.010032497,1551.6924746690736,1813.3130278009376,3513.4285143769966,-292.0904,102.38414,1.6642656,25.08899,7.780384,5.8109636,-5.431908,2.2133415,-2.4516354,-0.5263067,6.409699,-4.026856,-5.5815134,1,0.86,1,0,2.0,55801.542718954355,6348.092563137262,1000.0,47989.32673830075,41641.23417516349,20820.617087581744,2.4890009951151932,0.11603085437908713,47989.32673830075,41641.23417516349,20820.617087581744,1,0,DO NOT MAINTAIN,HIGH RISK
642,0.0618369983027156,0.010458426,1070.695180900232,1388.711572255815,2220.42232428115,-326.33136,138.0797,-5.3508945,30.386227,-1.9947865,11.924596,-4.5831437,2.196545,-3.217538,2.0686853,-2.120014,0.7169392,0.14252551,1,0.855,1,0,6.0,70656.9056625659,7239.414339753953,1000.0,60411.65434149384,53172.24000173989,8862.040000289982,4.527325025614277,0.41313811325131783,60411.65434149384,53172.24000173989,8862.040000289982,1,1,MAINTAIN,HIGH RISK
491,0.1307798147963259,0.009931576,1969.025329505415,2049.7271359315887,4369.009584664536,-293.97668,82.36899,5.8243856,14.465101,-1.5755312,-4.439209,-2.2749102,11.492592,6.1285725,-3.363105,3.726231,-5.0278683,-14.581592,1,0.85,1,0,6.0,76516.89648955388,7591.0137893732335,1000.0,65039.362016120795,57448.34822674756,9574.724704457927,5.331382130546238,0.5303379297910777,65039.362016120795,57448.34822674756,9574.724704457927,1,1,MAINTAIN,HIGH RISK
468,0.1119646066293929,0.010047195,1671.154319256478,1900.64981068656,3840.030950479233,-289.34863,96.343925,5.1449347,22.204882,5.0372734,6.911543,-6.2039356,5.0039845,0.40068844,1.5987071,6.9236674,2.461714,-3.2484913,1,0.85,1,0,2.0,55103.15245820553,6306.189147492331,1000.0,46837.6795894747,40531.490441982365,20265.745220991183,2.3931739421812193,0.10206304916411056,46837.6795894747,40531.490441982365,20265.745220991183,1,0,DO NOT MAINTAIN,HIGH RISK
710,0.0894256689297124,0.009348133,1373.4946861907697,1755.90415620104,2792.531948881789,-331.75632,118.36328,9.707161,1.3137834,2.6503665,5.0960226,3.958525,6.454819,0.5196045,-6.1563063,-2.91329,2.6703703,8.049997,1,0.85,1,0,6.0,71316.84108739515,7279.010465243709,1000.0,60619.31492428588,53340.30445904217,8890.050743173695,4.617875639565152,0.42633682174790294,60619.31492428588,53340.30445904217,8890.050743173695,1,1,MAINTAIN,HIGH RISK
368,0.1314646565495207,0.009490028,1805.7804958884976,1931.6162077276647,4035.4682507987222,-303.92484,89.102394,-2.9636939,10.036623,3.5604658,0.08387454,-2.670664,12.889363,2.7414117,-3.0562024,6.1631584,-2.5373788,-2.2433162,1,0.845,1,0,4.0,65049.06196893144,6902.943718135887,1000.0,54966.45736374707,48063.51364561118,12015.878411402795,3.757865362904824,0.30098123937862886,54966.45736374707,48063.51364561118,12015.878411402795,1,0,DO NOT MAINTAIN,HIGH RISK
289,0.1281449680511182,0.010284648,2018.546775287494,2050.99821522899,4530.47623801917,-298.49033,73.38002,6.336414,26.406786,5.217006,-1.8625344,-7.5835443,5.125658,-8.142912,4.8514576,17.08547,-2.4131238,-3.6848886,1,0.845,1,0,6.0,74886.55674670171,7493.193404802102,1000.0,63279.14045096294,55785.94704616084,9297.657841026807,5.107681054487212,0.49773113493403426,63279.14045096294,55785.94704616084,9297.657841026807,1,1,MAINTAIN,HIGH RISK
297,0.1302899735423322,0.010070683,1799.864411925285,1961.5603309027824,4044.229233226837,-302.41656,87.59579,3.7883968,20.374388,5.142114,1.1239016,-2.934934,7.697314,4.405102,2.9862213,8.039274,-9.704207,-14.543168,1,0.835,1,0,6.0,71971.54331055583,7318.292598633349,1000.0,60096.23866431412,52777.94606568077,8796.324344280129,4.7077081989819165,0.43943086621111654,60096.23866431412,52777.94606568077,8796.324344280129,1,1,MAINTAIN,HIGH RISK
405,0.1846373926717252,0.008611221,2038.503142419465,1848.9719043975397,4109.175319488818,-283.70227,78.27872,-17.737154,12.177509,4.928581,7.098801,-7.4794507,3.689085,-1.5969093,-0.825629,7.580715,-0.045801423,-9.252673,1,0.83,1,0,4.0,69570.6506713884,7174.239040283303,1000.0,57743.64005725237,50569.40101696907,12642.350254242267,4.378278539158769,0.39141301342776796,57743.64005725237,50569.40101696907,12642.350254242267,1,1,MAINTAIN,HIGH RISK
449,0.1104451627396166,0.009616875,1779.93474584541,2016.86872386993,4082.667731629393,-313.90915,85.67596,10.788777,27.62187,9.882499,5.369143,1.117698,10.413062,3.9019666,-2.527483,11.351222,6.073462,-11.1307535,1,0.83,1,0,6.0,72301.39722101828,7338.083833261097,1000.0,60010.15969344517,52672.07586018408,8778.67931003068,4.7529678910407265,0.44602794442036564,60010.15969344517,52672.07586018408,8778.67931003068,1,0,DO NOT MAINTAIN,HIGH RISK
445,0.1107743235822683,0.010214145,1745.813156058127,1986.746796977872,4076.4027555910543,-280.67004,92.31655,7.9690638,22.200777,7.1113353,3.6229513,-1.801961,2.568446,-3.42051,1.4295177,3.4448328,0.3155545,-4.853013,1,0.825,1,0,2.0,55336.29218242465,6320.177530945479,1000.0,45652.44105050033,39332.26351955485,19666.131759777425,2.4251633526145824,0.10672584364849297,45652.44105050033,39332.26351955485,19666.131759777425,1,0,DO NOT MAINTAIN,HIGH RISK
318,0.1389323956669329,0.009987964,1878.474710663011,1962.2682315543973,4150.209664536741,-295.94757,85.13602,-0.59497344,13.635229,0.76920825,-0.04908494,-0.5262983,10.4292145,1.5187771,-2.7580054,3.0467982,-9.231987,-7.862684,1,0.825,1,0,4.0,67144.04656766557,7028.642794059934,1000.0,55393.83841832409,48365.19562426416,12091.29890606604,4.045320975220352,0.34288093135331144,55393.83841832409,48365.19562426416,12091.29890606604,1,0,DO NOT MAINTAIN,HIGH RISK
438,0.1293180910543131,0.0092696,1840.385484649671,1932.526106019602,4090.904552715655,-296.9324,89.34822,-4.986562,6.2430463,-1.1480219,-1.347392,-3.5800579,11.215517,2.5750084,-3.786994,5.3973875,-2.086027,-2.6509054,1,0.82,1,0,4.0,65470.42827052847,6928.225696231708,1000.0,53685.751181833344,46757.52548560164,11689.38137140041,3.8156815913906525,0.3094085654105695,53685.751181833344,46757.52548560164,11689.38137140041,1,0,DO NOT MAINTAIN,HIGH RISK
400,0.1450944114416933,0.008974175,2011.9442786182385,2024.174586845196,4456.045327476038,-284.70944,81.990974,-1.4891579,8.63636,-2.1446483,3.8486536,2.1096432,11.457059,-5.4940896,-4.483274,11.261376,2.7460938,-0.53285795,1,0.815,1,0,4.0,68919.7631831264,7135.185790987584,1000.0,56169.60699424801,49034.42120326043,12258.605300815107,4.2889694045713735,0.3783952636625281,56169.60699424801,49034.42120326043,12258.605300815107,1,0,DO NOT MAINTAIN,HIGH RISK
354,0.136938710563099,0.009657851,1842.3207873156937,1916.359419741274,4060.3284744408943,-277.87515,87.7654,-0.0388645,24.406322,1.8192414,4.7968454,-5.910901,4.698693,-2.8286245,1.4978021,4.798031,0.10923913,-2.0717833,1,0.81,1,0,2.0,55374.95082286494,6322.4970493718965,1000.0,44853.71016652061,38531.21311714871,19265.606558574356,2.430467755885979,0.10749901645729885,44853.71016652061,38531.21311714871,19265.606558574356,1,0,DO NOT MAINTAIN,HIGH RISK
292,0.1016639002595846,0.010001841,1694.546233263381,2026.816792959781,4013.50339456869,-310.52637,86.80547,16.412767,33.39716,13.057111,5.3588657,-0.4315098,9.323329,4.7495365,-1.8803279,10.107721,3.8713987,-14.37379,1,0.8,1,0,6.0,76886.68488009201,7613.2010928055215,1000.0,61509.34790407361,53896.14681126809,8982.691135211348,5.382121285523101,0.5377336976018403,61509.34790407361,53896.14681126809,8982.691135211348,1,1,MAINTAIN,HIGH RISK
473,0.1313538962659744,0.009644867,1731.580678331225,1860.3197897348527,3762.8045127795526,-295.13608,89.61566,-7.033776,25.749123,14.870451,9.285458,-0.9749828,7.1025257,1.3404896,-0.7215165,3.677199,-6.9336133,-9.055937,1,0.745,1,0,4.0,65189.908382545036,6911.394502952702,1000.0,48566.481744996054,41655.08724204335,10413.771810510838,3.7771910859159656,0.30379816765090084,48566.481744996054,41655.08724204335,10413.771810510838,0,0,DO NOT MAINTAIN,LOW / MODERATE RISK
630,0.0634781225039936,0.010096117,1077.397539749816,1375.5680936003018,2217.5269568690096,-328.217,139.09113,-7.9071064,29.483282,-2.0991158,13.174,-4.6861134,1.578711,-4.2775946,2.9885876,-1.0500029,-0.29222986,0.7158561,1,0.74,1,0,6.0,71766.87223110715,7306.012333866428,1000.0,53107.48545101929,45801.47311715286,7633.57885285881,4.679625009013956,0.4353374446221429,53107.48545101929,45801.47311715286,7633.57885285881,0,0,DO NOT MAINTAIN,LOW / MODERATE RISK
829,0.07996580471246,0.0096090445,1481.6175718642407,1888.6858228708577,3461.8360623003196,-329.49307,108.68296,14.953196,2.013318,2.2321403,10.387307,3.8211198,4.062599,5.1355023,2.0251298,-0.87312704,-4.440998,-6.1540747,0,0.73,1,0,4.0,67255.98268688323,7035.358961212994,1000.0,49096.86736142476,42061.508400211766,10515.377100052941,4.0606798784358595,0.3451196537376646,49096.86736142476,42061.508400211766,10515.377100052941,0,0,DO NOT MAINTAIN,LOW / MODERATE RISK
